frame,t_s,bar_00,bar_01,bar_02,bar_03,bar_04,bar_05,bar_06,bar_07,bar_08,bar_09,bar_10,bar_11,bar_12,bar_13,bar_14,bar_15,bar_16,bar_17,bar_18,bar_19,bar_20,bar_21,bar_22,bar_23,bar_24,bar_25,bar_26,bar_27,bar_28,bar_29
175,2.916667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.325490,0.125490,0.054902,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.003922,0.000000
176,2.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.325490,0.125490,0.054902,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.003922,0.000000
177,2.950000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.321569,0.125490,0.054902,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.000000
178,2.966667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.313725,0.121569,0.050980,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.000000
179,2.983333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.305882,0.117647,0.050980,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.000000
180,3.000000,0.980392,0.980392,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.972549,0.294118,0.113725,0.050980,0.023529,0.011765,0.003922,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.000000,0.000000
181,3.016667,0.933333,0.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.933333,0.282353,0.109804,0.047059,0.023529,0.011765,0.003922,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182,3.033333,0.882353,0.882353,0.968627,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.890196,0.270588,0.105882,0.047059,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183,3.050000,0.831373,0.831373,0.913725,0.996078,0.996078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.843137,0.254902,0.098039,0.043137,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184,3.066667,0.776471,0.776471,0.850980,0.929412,0.929412,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.792157,0.239216,0.094118,0.039216,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185,3.083333,0.717647,0.717647,0.788235,0.858824,0.858824,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.741176,0.223529,0.086275,0.039216,0.015686,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186,3.100000,0.658824,0.658824,0.725490,0.788235,0.788235,0.925490,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.686275,0.207843,0.082353,0.035294,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187,3.116667,0.600000,0.600000,0.658824,0.717647,0.717647,0.839216,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.631373,0.192157,0.074510,0.031373,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188,3.133333,0.537255,0.537255,0.592157,0.643137,0.643137,0.752941,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.572549,0.172549,0.066667,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
189,3.150000,0.474510,0.474510,0.521569,0.568627,0.568627,0.666667,0.941176,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.513725,0.156863,0.058824,0.023529,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190,3.166667,0.411765,0.411765,0.450980,0.490196,0.490196,0.576471,0.815686,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.454902,0.137255,0.050980,0.023529,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
191,3.183333,0.345098,0.345098,0.380392,0.415686,0.415686,0.486275,0.690196,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.392157,0.117647,0.047059,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,3.200000,0.282353,0.282353,0.309804,0.337255,0.337255,0.396078,0.560784,0.886275,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.329412,0.098039,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193,3.216667,0.215686,0.215686,0.239216,0.258824,0.258824,0.301961,0.431373,0.682353,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.270588,0.082353,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194,3.233333,0.160784,0.160784,0.180392,0.196078,0.196078,0.227451,0.325490,0.513725,0.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.207843,0.062745,0.023529,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195,3.250000,0.321569,0.321569,0.352941,0.384314,0.384314,0.450980,0.639216,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.823529,0.156863,0.047059,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196,3.266667,0.439216,0.439216,0.482353,0.525490,0.525490,0.615686,0.870588,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.305882,0.094118,0.035294,0.015686,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197,3.283333,0.521569,0.521569,0.572549,0.623529,0.623529,0.729412,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.419608,0.125490,0.047059,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198,3.300000,0.576471,0.576471,0.635294,0.690196,0.690196,0.807843,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.498039,0.149020,0.058824,0.023529,0.011765,0.007843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
199,3.316667,0.615686,0.615686,0.674510,0.737255,0.737255,0.862745,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.552941,0.168627,0.062745,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
200,3.333333,0.635294,0.635294,0.698039,0.760784,0.760784,0.894118,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.588235,0.176471,0.070588,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
201,3.350000,0.647059,0.647059,0.709804,0.776471,0.776471,0.905882,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.607843,0.184314,0.070588,0.031373,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
202,3.366667,0.647059,0.647059,0.709804,0.776471,0.776471,0.905882,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.619608,0.188235,0.070588,0.031373,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
203,3.383333,0.639216,0.639216,0.705882,0.768627,0.768627,0.898039,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.619608,0.188235,0.070588,0.031373,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
204,3.400000,0.627451,0.627451,0.690196,0.752941,0.752941,0.882353,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.611765,0.184314,0.070588,0.031373,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
205,3.416667,0.611765,0.611765,0.670588,0.733333,0.733333,0.858824,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,0.180392,0.070588,0.031373,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
206,3.433333,0.592157,0.592157,0.647059,0.705882,0.705882,0.827451,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.584314,0.176471,0.066667,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
207,3.450000,0.564706,0.564706,0.623529,0.678431,0.678431,0.792157,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.564706,0.172549,0.066667,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
208,3.466667,0.541176,0.541176,0.592157,0.647059,0.647059,0.756863,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.541176,0.164706,0.062745,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
209,3.483333,0.509804,0.509804,0.560784,0.611765,0.611765,0.717647,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.513725,0.156863,0.058824,0.023529,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210,3.500000,0.482353,0.482353,0.529412,0.576471,0.576471,0.674510,0.952941,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.486275,0.149020,0.054902,0.023529,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211,3.516667,0.447059,0.447059,0.494118,0.537255,0.537255,0.627451,0.890196,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.458824,0.137255,0.054902,0.023529,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212,3.533333,0.415686,0.415686,0.454902,0.498039,0.498039,0.584314,0.823529,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.427451,0.129412,0.050980,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
213,3.550000,0.380392,0.380392,0.419608,0.454902,0.454902,0.533333,0.756863,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.396078,0.121569,0.047059,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
214,3.566667,0.345098,0.345098,0.380392,0.415686,0.415686,0.486275,0.686275,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.364706,0.109804,0.043137,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
215,3.583333,0.309804,0.309804,0.341176,0.372549,0.372549,0.435294,0.615686,0.980392,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.329412,0.098039,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
216,3.600000,0.274510,0.274510,0.301961,0.329412,0.329412,0.384314,0.545098,0.866667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.298039,0.090196,0.035294,0.015686,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
217,3.616667,0.235294,0.235294,0.258824,0.286275,0.286275,0.333333,0.470588,0.749020,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.262745,0.078431,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
218,3.633333,0.200000,0.200000,0.219608,0.239216,0.239216,0.282353,0.400000,0.631373,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.227451,0.066667,0.023529,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
219,3.650000,0.160784,0.160784,0.180392,0.196078,0.196078,0.227451,0.325490,0.513725,0.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.192157,0.058824,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
220,3.666667,0.125490,0.125490,0.137255,0.149020,0.149020,0.176471,0.247059,0.396078,0.717647,1.000000,1.000000,1.000000,1.000000,1.000000,0.823529,0.156863,0.047059,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
221,3.683333,0.094118,0.094118,0.101961,0.113725,0.113725,0.133333,0.188235,0.298039,0.541176,1.000000,1.000000,1.000000,1.000000,1.000000,0.631373,0.117647,0.035294,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
222,3.700000,0.184314,0.184314,0.203922,0.223529,0.223529,0.262745,0.368627,0.588235,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.478431,0.090196,0.027451,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
223,3.716667,0.250980,0.250980,0.278431,0.301961,0.301961,0.352941,0.501961,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.941176,0.176471,0.050980,0.019608,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
224,3.733333,0.301961,0.301961,0.329412,0.360784,0.360784,0.423529,0.596078,0.949020,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.243137,0.070588,0.027451,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
225,3.750000,0.333333,0.333333,0.368627,0.400000,0.400000,0.466667,0.662745,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.286275,0.086275,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
226,3.766667,0.356863,0.356863,0.392157,0.427451,0.427451,0.498039,0.705882,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.317647,0.094118,0.035294,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
227,3.783333,0.368627,0.368627,0.403922,0.439216,0.439216,0.517647,0.733333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.341176,0.101961,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
228,3.800000,0.372549,0.372549,0.411765,0.447059,0.447059,0.525490,0.745098,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.352941,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229,3.816667,0.376471,0.376471,0.411765,0.447059,0.447059,0.525490,0.745098,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.356863,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230,3.833333,0.372549,0.372549,0.407843,0.443137,0.443137,0.521569,0.737255,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.356863,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231,3.850000,0.364706,0.364706,0.400000,0.435294,0.435294,0.509804,0.721569,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.352941,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232,3.866667,0.352941,0.352941,0.388235,0.423529,0.423529,0.494118,0.701961,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.349020,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233,3.883333,0.341176,0.341176,0.376471,0.407843,0.407843,0.478431,0.678431,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.337255,0.101961,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234,3.900000,0.325490,0.325490,0.360784,0.392157,0.392157,0.458824,0.650980,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.325490,0.098039,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235,3.916667,0.313725,0.313725,0.341176,0.372549,0.372549,0.439216,0.619608,0.984314,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.313725,0.094118,0.035294,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
236,3.933333,0.294118,0.294118,0.325490,0.352941,0.352941,0.415686,0.588235,0.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.298039,0.090196,0.035294,0.015686,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
237,3.950000,0.278431,0.278431,0.305882,0.333333,0.333333,0.388235,0.552941,0.874510,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.282353,0.086275,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
238,3.966667,0.258824,0.258824,0.286275,0.309804,0.309804,0.364706,0.513725,0.819608,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.266667,0.078431,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
239,3.983333,0.239216,0.239216,0.262745,0.286275,0.286275,0.337255,0.478431,0.756863,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.247059,0.074510,0.027451,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
240,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.807843,0.549020,0.376471,0.254902,0.172549,0.117647,0.082353,0.058824,0.039216,0.027451,0.019608,0.015686
241,4.016667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.952941,0.650980,0.439216,0.301961,0.207843,0.145098,0.101961,0.070588,0.050980,0.035294,0.027451
242,4.033333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.847059,0.576471,0.392157,0.270588,0.188235,0.129412,0.090196,0.066667,0.047059,0.035294
243,4.050000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.988235,0.670588,0.458824,0.313725,0.219608,0.152941,0.105882,0.074510,0.054902,0.039216
244,4.066667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.733333,0.501961,0.345098,0.239216,0.168627,0.117647,0.082353,0.058824,0.043137
245,4.083333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.776471,0.529412,0.364706,0.254902,0.176471,0.125490,0.086275,0.062745,0.047059
246,4.100000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.796078,0.545098,0.376471,0.258824,0.184314,0.129412,0.090196,0.066667,0.047059
247,4.116667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.803922,0.549020,0.376471,0.262745,0.184314,0.129412,0.090196,0.066667,0.047059
248,4.133333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.803922,0.549020,0.376471,0.262745,0.184314,0.129412,0.090196,0.066667,0.047059
249,4.150000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.792157,0.541176,0.372549,0.258824,0.180392,0.125490,0.090196,0.062745,0.047059
250,4.166667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.772549,0.529412,0.360784,0.250980,0.176471,0.121569,0.086275,0.062745,0.047059
251,4.183333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.749020,0.509804,0.349020,0.243137,0.172549,0.117647,0.086275,0.058824,0.043137
252,4.200000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.717647,0.490196,0.337255,0.235294,0.164706,0.113725,0.082353,0.058824,0.043137
253,4.216667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.686275,0.470588,0.321569,0.223529,0.156863,0.109804,0.078431,0.054902,0.039216
254,4.233333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.956863,0.650980,0.443137,0.305882,0.211765,0.149020,0.101961,0.074510,0.050980,0.039216
255,4.250000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.901961,0.611765,0.419608,0.286275,0.200000,0.141176,0.098039,0.070588,0.050980,0.035294
256,4.266667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.843137,0.572549,0.392157,0.266667,0.188235,0.129412,0.090196,0.062745,0.047059,0.035294
257,4.283333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.780392,0.529412,0.360784,0.247059,0.172549,0.121569,0.082353,0.058824,0.043137,0.031373
258,4.300000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.717647,0.486275,0.333333,0.227451,0.156863,0.109804,0.078431,0.054902,0.039216,0.027451
259,4.316667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.952941,0.650980,0.443137,0.301961,0.207843,0.145098,0.101961,0.070588,0.050980,0.035294,0.027451
260,4.333333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.854902,0.584314,0.396078,0.270588,0.184314,0.129412,0.090196,0.062745,0.043137,0.031373,0.023529
261,4.350000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.752941,0.517647,0.349020,0.239216,0.164706,0.113725,0.078431,0.054902,0.039216,0.027451,0.019608
262,4.366667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.956863,0.654902,0.447059,0.301961,0.207843,0.141176,0.098039,0.066667,0.047059,0.031373,0.023529,0.015686
